xc,yc
-165.35503,65.26092
-165.34047,65.267
-165.3259,65.27308
-165.31131,65.27915
-165.29672,65.285225
-165.28214,65.2913
-165.26755,65.29737
-165.25294,65.303444
-165.23834,65.30951
-165.22372,65.31558
-165.20912,65.32165
-165.1945,65.32771
-165.17987,65.33378
-165.16524,65.339836
-165.1506,65.3459
-165.13597,65.35196
-165.12132,65.35802
-165.10667,65.364075
-165.09201,65.370125
-165.07736,65.37618
-165.0627,65.38223
-165.04802,65.38828
-165.03334,65.39433
-165.01866,65.40038
-165.00398,65.406425
-164.98929,65.412476
-164.9746,65.41852
-164.95988,65.42456
-164.94519,65.4306
-164.93048,65.43664
-164.91576,65.44268
-164.90103,65.448715
-164.8863,65.45475
-164.87158,65.460785
-164.85684,65.46681
-164.8421,65.47285
-164.82735,65.478874
-164.81259,65.4849
-164.79784,65.49093
-164.78308,65.496956
-164.76831,65.502975
-164.75354,65.509
-164.73875,65.51502
-164.72397,65.52104
-164.70918,65.52706
-164.6944,65.53307
-164.6796,65.53909
-164.6648,65.545105
-164.64998,65.55112
-164.63516,65.55713
-164.62035,65.56313
-164.60553,65.569145
-164.5907,65.57515
-164.57587,65.581154
-164.56102,65.58716
-164.54617,65.59316
-164.53133,65.59917
-164.51646,65.60516
-164.5016,65.61116
-164.48674,65.61716
-164.47188,65.62315
-164.457,65.62914
-164.44211,65.63514
-164.42723,65.64113
-164.41234,65.64712
-164.39745,65.65311
-164.38254,65.65909
-164.36763,65.66508
-164.35272,65.67106
-164.3378,65.67704
-164.32288,65.68302
-164.30795,65.689
-164.29301,65.69498
-164.27808,65.70096
-164.26314,65.70693
-164.24818,65.712906
-164.23323,65.71887
-164.21828,65.724846
-164.20331,65.73081
-164.18834,65.736786
-164.17337,65.74275
-164.15839,65.74871
-164.1434,65.75468
-164.12842,65.760635
-164.11342,65.7666
-164.09842,65.77256
-164.0834,65.77852
-164.06839,65.78447
-164.05338,65.79043
-164.03836,65.79638
-164.02333,65.80233
-164.0083,65.80828
-163.99326,65.81423
-163.97823,65.820175
-163.96317,65.82612
-163.94812,65.83207
-163.93306,65.83801
-163.918,65.84395
-163.90292,65.84989
-163.88785,65.85583
-163.87277,65.86176
-163.8577,65.8677
-163.8426,65.873634
-163.8275,65.87957
-163.81241,65.8855
-163.7973,65.891426
-163.7822,65.897354
-163.76707,65.90328
-163.75195,65.90921
-163.73683,65.91513
-163.7217,65.92106
-163.70656,65.92698
-163.69142,65.9329
-163.67627,65.93881
-163.66112,65.94473
-163.64595,65.950645
-163.6308,65.95656
-163.61563,65.96247
-163.60045,65.96838
-163.58527,65.97429
-163.57008,65.9802
-163.5549,65.98611
-163.5397,65.99201
-163.5245,65.99791
-163.5093,66.003815
-163.49408,66.00971
-163.47887,66.01562
-163.46365,66.021515
-163.44843,66.027405
-163.4332,66.0333
-163.41795,66.03919
-163.40271,66.04509
-163.38747,66.05098
-163.37221,66.05686
-163.35695,66.06275
-163.34169,66.068634
-163.32642,66.074524
-163.31114,66.08041
-161.99324,66.574974
-161.97751,66.580734
-161.96176,66.58648
-161.94601,66.59223
-161.7566,66.661125
-161.7408,66.666855
-161.72498,66.672585
-161.70914,66.678314
-161.6933,66.68404
-161.67746,66.68976
-161.66162,66.69549
-166.46141,64.77639
-166.44724,64.78258
-166.43306,64.78876
-166.41887,64.794945
-166.40468,64.801125
-166.39047,64.80731
-166.37627,64.81349
-166.36206,64.819664
-166.34785,64.82584
-166.33363,64.83202
-166.31941,64.838196
-166.30518,64.84437
-166.29094,64.85054
-166.2767,64.85671
-166.26247,64.862885
-166.24821,64.86905
-166.23396,64.87521
-166.21971,64.88138
-166.20544,64.88754
-166.19118,64.89371
-166.1769,64.899864
-166.16263,64.90603
-166.14835,64.912186
-166.13405,64.91834
-166.11977,64.9245
-166.10547,64.93065
-166.09116,64.936806
-166.07686,64.942955
-166.06255,64.949104
-166.04822,64.95525
-166.0339,64.9614
-166.01958,64.967545
-166.00523,64.97369
-165.9909,64.979836
-165.97656,64.98598
-165.96222,64.99211
-165.94786,64.99825
-165.9335,65.00439
-165.91914,65.01053
-165.90477,65.01666
-165.8904,65.0228
-165.87602,65.02892
-165.86163,65.03506
-165.84724,65.04118
-165.83286,65.04731
-165.81847,65.05344
-165.80406,65.05956
-165.78966,65.06569
-165.77524,65.07181
-165.76082,65.07793
-165.7464,65.084045
-165.73196,65.090164
-165.71754,65.09628
-165.7031,65.102394
-165.68866,65.10851
-165.67421,65.114624
-165.65976,65.120735
-165.6453,65.12685
-165.63084,65.13295
-165.61636,65.13906
-165.6019,65.145164
-165.58742,65.15127
-165.57294,65.15737
-165.55846,65.16347
-165.54396,65.16957
-165.52946,65.17567
-165.51495,65.18176
-165.50044,65.18786
-165.48593,65.193954
-165.47142,65.20004
-165.4569,65.20614
-165.44237,65.21223
-165.42783,65.218315
-165.4133,65.2244
-165.39874,65.230484
-165.3842,65.23657
-165.36964,65.24265
-165.35509,65.24873
-165.34053,65.254814
-165.32596,65.260895
-165.31139,65.26697
-165.2968,65.27305
-165.28223,65.27912
-165.26762,65.285194
-165.25304,65.29127
-165.23843,65.29733
-165.22383,65.303406
-165.20923,65.30947
-165.19461,65.31554
-165.18,65.3216
-165.16536,65.32766
-165.15074,65.333725
-165.1361,65.33978
-165.12146,65.34584
-165.10681,65.3519
-165.09216,65.357956
-165.07751,65.36401
-165.06285,65.37006
-165.04819,65.376114
-165.03351,65.382164
-165.01884,65.388214
-165.00415,65.394264
-164.98947,65.40031
-164.97478,65.40635
-164.96008,65.41239
-164.94539,65.418434
-164.93068,65.42448
-164.91597,65.43051
-164.90125,65.436554
-164.88654,65.44259
-164.8718,65.44862
-164.85707,65.45466
-164.84233,65.460686
-164.82759,65.46672
-164.81285,65.47275
-164.7981,65.478775
-164.78334,65.4848
-164.76857,65.49082
-164.7538,65.49685
-164.73903,65.50287
-164.72426,65.50889
-164.70947,65.51491
-164.69469,65.52093
-164.67989,65.52694
-164.66508,65.53295
-164.65028,65.53897
-164.63548,65.544975
-164.62067,65.55099
-164.60585,65.557
-164.59102,65.563
-164.57619,65.56901
-164.56136,65.57501
-164.54651,65.58102
-164.53168,65.58702
-164.51682,65.59302
-164.50197,65.59902
-164.4871,65.60502
-164.47224,65.61101
-164.45737,65.617004
-164.44249,65.623
-164.42761,65.62899
-164.41272,65.63498
-164.39783,65.64097
-164.38293,65.64696
-164.36804,65.65294
-164.35313,65.65893
-164.33821,65.66491
-164.3233,65.67089
-164.30838,65.67687
-164.29344,65.682846
-164.27852,65.68883
-164.26358,65.6948
-164.24863,65.700775
-164.23369,65.70675
-164.21873,65.712715
-164.20377,65.71869
-164.18881,65.724655
-164.17384,65.73062
-164.15886,65.73659
-164.14389,65.74255
-164.1289,65.74851
-164.1139,65.75448
-164.0989,65.76044
-164.08391,65.766396
-164.06891,65.77235
-164.0539,65.778305
-164.03888,65.784256
-164.02386,65.790215
-164.00883,65.796165
-163.9938,65.80211
-163.97876,65.80806
-163.96371,65.814
-163.94867,65.819954
-163.93362,65.8259
-163.91856,65.83184
-163.9035,65.837776
-163.88843,65.84372
-163.87335,65.849655
-163.85828,65.85559
-163.8432,65.86153
-163.82811,65.86746
-163.813,65.87339
-163.79791,65.87932
-163.7828,65.885254
-163.7677,65.891174
-163.75258,65.8971
-163.73746,65.90303
-163.72234,65.90895
-163.7072,65.91487
-163.69206,65.92079
-163.67693,65.92671
-163.66177,65.93263
-163.64662,65.938545
-163.63147,65.94446
-163.6163,65.95037
-163.60114,65.95628
-163.58595,65.9622
-163.57079,65.9681
-163.5556,65.97401
-163.5404,65.97991
-163.5252,65.98582
-163.51001,65.99172
-163.49481,65.99762
-163.4796,66.003525
-163.46439,66.00942
-163.44916,66.01532
-163.43393,66.02121
-163.4187,66.02711
-163.40346,66.033
-163.38821,66.03889
-163.37297,66.04478
-163.35773,66.05067
-163.34247,66.05655
-163.3272,66.06244
-163.31194,66.06832
-163.29666,66.0742
-161.97879,66.56872
-161.96306,66.57447
-161.94731,66.580215
-161.74216,66.65485
-161.72635,66.660576
-161.71053,66.666306
-161.69469,66.672035
-161.67886,66.67776
-161.66301,66.68349
-161.64717,66.68921
-161.63132,66.69493
-166.47527,64.75796
-166.46109,64.76415
-166.44691,64.77034
-166.43274,64.77653
-166.41855,64.78271
-166.40437,64.788895
-166.39017,64.795074
-166.37598,64.801254
-166.36177,64.807434
-166.34756,64.813614
-166.33334,64.81979
-166.31912,64.825966
-166.3049,64.83214
-166.29068,64.83831
-166.27644,64.84448
-166.2622,64.850655
-166.24796,64.85682
-166.23372,64.86299
-166.21947,64.869156
-166.2052,64.87532
-166.19093,64.881485
-166.17667,64.88764
-166.1624,64.89381
-166.14812,64.89996
-166.13383,64.90612
-166.11955,64.91228
-166.10526,64.91843
-166.09096,64.92458
-166.07666,64.93073
-166.06235,64.93688
-166.04803,64.94303
-166.03372,64.94918
-166.0194,64.95533
-166.00507,64.96147
-165.99074,64.96762
-165.9764,64.97376
-165.96205,64.9799
-165.94771,64.98604
-165.93335,64.99218
-165.919,64.998314
-165.90463,65.00445
-165.89027,65.01058
-165.8759,65.016716
-165.86151,65.02285
-165.84714,65.02898
-165.83275,65.0351
-165.81836,65.04123
-165.80396,65.047356
-165.78955,65.05348
-165.77515,65.0596
-165.76074,65.06573
-165.74632,65.071846
-165.7319,65.077965
-165.71747,65.08408
-165.70303,65.090195
-165.6886,65.09631
-165.67415,65.102425
-165.65971,65.108536
-165.64525,65.11465
-165.6308,65.12075
-165.61633,65.12686
-165.60187,65.132965
-165.58739,65.13907
-165.57292,65.14517
-165.55843,65.151276
-165.54395,65.15738
-165.52945,65.163475
-165.51495,65.16957
-165.50046,65.17567
-165.48595,65.18176
-165.47144,65.18786
-165.45691,65.19395
-165.44238,65.200035
-165.42786,65.20612
-165.41333,65.21221
-165.39879,65.2183
-165.38425,65.22439
-165.36969,65.23047
-165.35515,65.23655
-165.34059,65.24263
-165.32602,65.24871
-165.31145,65.25479
-165.29688,65.260864
-165.2823,65.26694
-165.26772,65.27301
-165.25313,65.27908
-165.23853,65.28516
-165.22394,65.29122
-165.20934,65.297295
-165.19472,65.30336
-165.1801,65.309425
-165.16548,65.31549
-165.15086,65.32155
-165.13623,65.327614
-165.1216,65.33367
-165.10696,65.33973
-165.09232,65.34579
-165.07767,65.35184
-165.063,65.357895
-165.04834,65.363945
-165.03368,65.369995
-165.01901,65.376045
-165.00433,65.382095
-164.98965,65.38814
-164.97498,65.39419
-164.96028,65.40023
-164.94559,65.40627
-164.93088,65.41231
-164.91617,65.41835
-164.90146,65.42439
-164.88675,65.43043
-164.87202,65.43646
-164.8573,65.4425
-164.84258,65.448524
-164.82784,65.45456
-164.8131,65.46059
-164.79834,65.46661
-164.78358,65.47264
-164.76883,65.47867
-164.75407,65.48469
-164.7393,65.490715
-164.72453,65.496735
-164.70975,65.502754
-164.69496,65.50877
-164.68018,65.514786
-164.66539,65.520805
-164.65059,65.52682
-164.63579,65.53283
-164.62097,65.53884
-164.60616,65.544846
-164.59134,65.55086
-164.57652,65.55686
-164.56169,65.56287
-164.54686,65.56887
-164.53201,65.574875
-164.51717,65.58087
-164.50232,65.586876
-164.48747,65.59287
-164.47261,65.59887
-164.45773,65.604866
-164.44287,65.610855
-164.428,65.61685
-164.41312,65.62284
-164.39822,65.62883
-164.38333,65.63482
-164.36844,65.6408
-164.35353,65.64679
-164.33862,65.65277
-164.32372,65.65875
-164.3088,65.664734
-164.29388,65.670715
-164.27895,65.67669
-164.26402,65.68267
-164.24908,65.688644
-164.23413,65.69462
-164.2192,65.700584
-164.20424,65.70656
-164.18927,65.712524
-164.17432,65.7185
-164.15935,65.724464
-164.14436,65.73042
-164.1294,65.73639
-164.11441,65.74235
-164.09941,65.748314
-164.08443,65.75427
-164.06941,65.76023
-164.05441,65.76618
-164.0394,65.77214
-164.02438,65.77809
-164.00937,65.78404
-163.99434,65.78999
-163.97931,65.795944
-163.96426,65.80189
-163.94923,65.80783
-163.93417,65.81378
-163.91913,65.819725
-163.90407,65.82566
-163.889,65.831604
-163.87393,65.83754
-163.85887,65.843475
-163.84378,65.84941
-163.8287,65.85535
-163.81361,65.86128
-163.79852,65.86721
-163.78342,65.87314
-163.76831,65.87907
-163.7532,65.884995
-163.73808,65.89092
-163.72296,65.89684
-163.70784,65.90277
-163.6927,65.90869
-163.67757,65.91461
-163.66243,65.920525
-163.64728,65.926445
-163.63213,65.93236
-163.61697,65.93827
-163.6018,65.94418
-163.58664,65.950096
-163.57147,65.956
-163.55629,65.961914
-163.5411,65.96782
-163.52592,65.973724
-163.51073,65.97963
-163.49553,65.98553
-163.48032,65.99143
-163.4651,65.99733
-163.44989,66.00323
-163.43468,66.009125
-163.41945,66.015015
-163.40422,66.02091
-163.38898,66.0268
-163.37373,66.03269
-163.35849,66.03858
-163.34323,66.044464
-163.32797,66.050354
-163.31271,66.05624
-163.29744,66.06212
-163.28218,66.068
-163.26689,66.07388
-161.96434,66.56245
-161.94861,66.5682
-161.93286,66.57395
-161.72772,66.648575
-161.7119,66.654305
-161.69608,66.660034
-161.68025,66.66576
-161.66441,66.671486
-161.64857,66.67721
-161.63272,66.68293
-161.61688,66.68865
-161.60101,66.69437
-166.47493,64.74572
-166.46077,64.751915
-166.4466,64.7581
-166.43242,64.76429
-166.41824,64.77047
-166.40405,64.77666
-166.38988,64.78284
-166.37567,64.789024
-166.36148,64.795204
-166.34727,64.80138
-166.33307,64.807556
-166.31885,64.813736
-166.30463,64.81991
-166.2904,64.82608
-166.27618,64.83225
-166.26195,64.838425
-166.24771,64.84459
-166.23346,64.85076
-166.21922,64.856926
-166.20497,64.86309
-166.1907,64.869255
-166.17644,64.87542
-166.16217,64.88158
-166.1479,64.88774
-166.13362,64.8939
-166.11934,64.900055
-166.10506,64.90621
-166.09076,64.91236
-166.07646,64.91852
-166.06216,64.92467
-166.04785,64.93082
-166.03354,64.936966
-166.01923,64.94311
-166.0049,64.94926
-165.99057,64.9554
-165.97624,64.96154
-165.9619,64.96768
-165.94756,64.97382
-165.93321,64.979965
-165.91885,64.9861
-165.9045,64.99223
-165.89014,64.998375
-165.87578,65.0045
-165.8614,65.010635
-165.84702,65.01677
-165.83264,65.022896
-165.81825,65.02902
-165.80386,65.03515
-165.78946,65.041275
-165.77505,65.04739
-165.76065,65.05352
-165.74623,65.05964
-165.73183,65.06576
-165.71739,65.07188
-165.70297,65.077995
-165.68854,65.08411
-165.6741,65.09022
-165.65965,65.09634
-165.6452,65.10245
-165.63075,65.10855
-165.6163,65.11466
-165.60184,65.120766
-165.58737,65.12688
-165.57289,65.13298
-165.55841,65.13908
-165.54393,65.14518
-165.52945,65.15128
-165.51495,65.15738
-165.50046,65.163475
-165.48595,65.16957
-165.47145,65.17567
-165.45692,65.181755
-165.44241,65.18785
-165.42789,65.19394
-165.41336,65.20003
-165.39883,65.206116
-165.3843,65.2122
-165.36975,65.218285
-165.3552,65.224365
-165.34065,65.230446
-165.32608,65.23653
-165.31152,65.24261
-165.29695,65.24868
-165.28238,65.25475
-165.2678,65.26083
-165.25322,65.26691
-165.23863,65.27297
-165.22403,65.279045
-165.20944,65.28511
-165.19482,65.29118
-165.18022,65.29725
-165.1656,65.30331
-165.15099,65.30937
-165.13637,65.31544
-165.12173,65.321495
-165.1071,65.32755
-165.09245,65.33361
-165.07782,65.33967
-165.06317,65.34572
-165.04851,65.351776
-165.03384,65.35783
-165.01918,65.36388
-165.00452,65.36993
-164.98984,65.37597
-164.97516,65.38202
-164.96048,65.38806
-164.94579,65.394104
-164.93109,65.40015
-164.91638,65.40619
-164.90167,65.412224
-164.88696,65.41826
-164.87225,65.4243
-164.85753,65.43033
-164.8428,65.43636
-164.82806,65.4424
-164.81334,65.448425
-164.7986,65.45445
-164.78384,65.46048
-164.76909,65.46651
-164.75433,65.472534
-164.73958,65.47855
-164.72481,65.48458
-164.71004,65.4906
-164.69525,65.49662
-164.68047,65.50263
-164.66568,65.50865
-164.6509,65.51466
-164.6361,65.520676
-164.62129,65.52669
-164.60648,65.5327
-164.59167,65.538704
-164.57684,65.544716
-164.56203,65.55072
-164.5472,65.556725
-164.53236,65.56273
-164.51752,65.568726
-164.50267,65.57473
-164.48782,65.58073
-164.47298,65.58672
-164.45811,65.59272
-164.44325,65.59872
-164.42838,65.604706
-164.4135,65.6107
-164.39862,65.61669
-164.38373,65.62268
-164.36884,65.62866
-164.35394,65.63465
-164.33905,65.64063
-164.32414,65.646614
-164.30922,65.652596
-164.29431,65.65858
-164.27939,65.66456
-164.26447,65.67053
-164.24953,65.676506
-164.23459,65.68249
-164.21965,65.68845
-164.2047,65.69443
-164.18974,65.7004
-164.17479,65.70637
-164.15982,65.71233
-164.14485,65.7183
-164.12988,65.72426
-164.1149,65.730225
-164.09991,65.73618
-164.08493,65.74214
-164.06993,65.7481
-164.05493,65.75406
-164.03992,65.76002
-164.02492,65.76597
-164.0099,65.77192
-163.99487,65.77787
-163.97984,65.78382
-163.96481,65.78977
-163.94978,65.795715
-163.93474,65.80166
-163.9197,65.8076
-163.90463,65.813545
-163.88959,65.81949
-163.87453,65.825424
-163.85945,65.83137
-163.84438,65.8373
-163.8293,65.84324
-163.81421,65.84917
-163.79913,65.8551
-163.78403,65.86103
-163.76894,65.86696
-163.75383,65.87289
-163.73872,65.878815
-163.7236,65.88474
-163.70848,65.89066
-163.69336,65.89658
-163.67822,65.902504
-163.66309,65.908424
-163.64795,65.91434
-163.6328,65.92026
-163.61765,65.92617
-163.6025,65.93208
-163.58733,65.937996
-163.57216,65.9439
-163.55699,65.949814
-163.54181,65.95572
-163.52663,65.961624
-163.51144,65.96753
-163.49625,65.973434
-163.48105,65.97933
-163.46584,65.98524
-163.45062,65.991135
-163.43541,65.99703
-163.4202,66.00292
-163.40497,66.00882
-163.38974,66.01471
-163.3745,66.0206
-163.35925,66.02649
-163.34401,66.03238
-163.32875,66.03826
-163.3135,66.04415
-163.29823,66.05003
-163.28297,66.055916
-163.2677,66.0618
-163.25241,66.06767
-163.23714,66.073555
-161.96562,66.55043
-161.94989,66.55618
-161.93416,66.561935
-161.71329,66.642296
-161.69746,66.648026
-161.68164,66.653755
-161.66582,66.65948
-161.64998,66.66521
-161.63414,66.67093
-161.61829,66.67665
-161.60245,66.682365
-161.5866,66.68809
-161.57072,66.6938
-161.55486,66.69952
-166.4746,64.73348
-166.46043,64.73967
-166.44627,64.74586
-166.43211,64.752045
-166.41794,64.75823
-166.40375,64.76442
-166.38957,64.7706
-166.37538,64.77679
-166.36119,64.78297
-166.34698,64.78915
-166.33278,64.79533
-166.31857,64.8015
-166.30437,64.80768
-166.29015,64.81385
-166.27592,64.82002
-166.26169,64.826195
-166.24745,64.83236
-166.23322,64.83853
-166.21898,64.844696
-166.20473,64.85086
-166.19048,64.857025
-166.17621,64.86319
-166.16196,64.869354
-166.14769,64.87551
-166.1334,64.88167
-166.11913,64.88783
-166.10484,64.89398
-166.09056,64.90014
-166.07626,64.906296
-166.06197,64.912445
-166.04767,64.918594
-166.03336,64.92474
-166.01904,64.93089
-166.00473,64.937035
-165.9904,64.943184
-165.97607,64.949326
-165.96175,64.95547
-165.9474,64.96161
-165.93306,64.96775
-165.91872,64.973885
-165.90437,64.98003
-165.89001,64.98616
-165.87564,64.992294
-165.86128,64.99842
-165.84691,65.004555
-165.83253,65.01069
-165.81815,65.016815
-165.80376,65.02294
-165.78937,65.02907
-165.77496,65.03519
-165.76056,65.04131
-165.74615,65.04743
-165.73175,65.05355
-165.71733,65.05967
-165.70291,65.06579
-165.68848,65.07191
-165.67404,65.07802
-165.6596,65.08413
-165.64516,65.09024
-165.63072,65.09635
-165.61626,65.10246
-165.6018,65.10857
-165.58734,65.11468
-165.57288,65.12078
-165.5584,65.126884
-165.54393,65.13298
-165.52943,65.139084
-165.51495,65.14518
-165.50046,65.15128
-165.48596,65.15738
-165.47147,65.16347
-165.45695,65.16956
-165.44244,65.17566
-165.42792,65.18175
-165.41339,65.187836
-165.39886,65.193924
-165.38434,65.20001
-165.3698,65.20609
-165.35526,65.21217
-165.3407,65.21826
-165.32616,65.22434
-165.3116,65.230415
-165.29703,65.236496
-165.28246,65.24257
-165.26788,65.24865
-165.25331,65.25472
-165.23872,65.260796
-165.22414,65.26686
-165.20953,65.272934
-165.19495,65.279
-165.18034,65.285065
-165.16573,65.29113
-165.15111,65.297195
-165.13649,65.30326
-165.12187,65.30932
-165.10724,65.31538
-165.0926,65.321434
-165.07797,65.32749
-165.06332,65.33355
-165.04868,65.3396
-165.03401,65.34565
-165.01936,65.3517
-165.00468,65.35775
-164.99002,65.3638
-164.97534,65.36985
-164.96066,65.37589
-164.94598,65.381935
-164.93129,65.38798
-164.9166,65.39402
-164.90189,65.400055
-164.88719,65.4061
-164.87248,65.41213
-164.85776,65.41817
-164.84303,65.4242
-164.82831,65.43024
-164.81358,65.436264
-164.79884,65.44229
-164.7841,65.448326
-164.76935,65.454346
-164.75461,65.46037
-164.73985,65.4664
-164.72508,65.47242
-164.71031,65.47844
-164.69554,65.48446
-164.68077,65.49048
-164.66599,65.4965
-164.6512,65.50251
-164.6364,65.50852
-164.6216,65.514534
-164.6068,65.520546
-164.592,65.52656
-164.57718,65.53256
-164.56236,65.538574
-164.54753,65.54458
-164.5327,65.55058
